vehicle_id,ev_model_name,battery_pack_id,age_months,odometer_km,fast_charging_share,avg_daily_km,avg_temperature,voltage_mean,current_mean,soh_percent,rul_months,rul_cycles,rul_cycles
EV2356,Hyundai Kona EV,BAT016,3,5880,46,65.3,44.55,376.72,277.47,96.77,105.1,500,500
EV2357,Tesla Model 3,BAT036,38,74119,20,65,33.84,402.61,255.11,91.48,89.9,499,499
EV2358,Nissan Leaf,BAT038,42,31201,17,24.8,40.71,401.57,237.45,79.1,54.6,498,498
EV2359,Tesla Model 3,BAT036,56,68041,21,40.5,37,376.41,288.98,74.3,40.9,497,497
EV2360,Audi e-tron,BAT042,87,85041,38,32.6,24.36,382.15,172,60,0,496,496
EV2361,Nissan Leaf,BAT001,26,45136,69,57.9,23.47,354.08,136.2,85.12,71.8,495,495
EV2362,Tata Nexon EV,BAT015,93,135645,33,48.6,21.36,356.77,240.56,60,0,494,494
EV2363,Audi e-tron,BAT034,17,19446,51,38.1,25.95,385.72,129.75,85.65,73.3,493,493
EV2364,Tesla Model 3,BAT019,21,30198,40,47.9,29.27,401.9,165.92,84.2,69.1,492,492
EV2365,Audi e-tron,BAT047,59,55004,66,31.1,44.22,394.69,232.1,80.93,59.8,491,491
EV2366,Nissan Leaf,BAT016,18,26539,54,49.1,39.03,410.08,257.32,92.72,93.5,490,490
EV2367,Mahindra XUV400,BAT030,96,172088,48,59.8,20.02,386.24,117.68,77.31,49.5,489,489
EV2368,BYD Atto 3,BAT036,10,16784,43,55.9,40.34,399.28,283.37,96.02,102.9,488,488
EV2369,BMW i4,BAT042,96,171304,39,59.5,21.12,356.22,296.13,60,0,487,487
EV2370,Hyundai Kona EV,BAT004,79,101050,19,42.6,42.46,351.54,206.67,60,0,486,486
EV2371,Tata Nexon EV,BAT049,27,16739,64,20.7,42.85,365.43,156.82,91.06,88.7,485,485
EV2372,Hyundai Kona EV,BAT035,79,117855,48,49.7,38.14,362.64,127.26,60,0,484,484
EV2373,Audi e-tron,BAT028,89,57555,44,21.6,25.31,405.88,174.85,60,0,483,483
EV2374,Tesla Model 3,BAT015,61,78284,26,42.8,34.18,415.21,256.32,60,0,482,482
EV2375,BMW i4,BAT009,60,114270,64,63.5,25.88,356.15,110.4,60,0,481,481
EV2376,Audi e-tron,BAT026,56,85046,13,50.6,42.32,358.87,182.87,60,0,480,480
EV2377,MG ZS EV,BAT009,36,27495,38,25.5,35.65,398.89,138.53,87.98,79.9,479,479
EV2378,Hyundai Kona EV,BAT044,34,51954,10,50.9,33.43,386.22,181.94,78.24,52.1,478,478
EV2379,Kia EV6,BAT012,89,128333,25,48.1,27.8,377.31,101.32,60,0,477,477
EV2380,MG ZS EV,BAT030,19,20460,31,35.9,22.71,408.88,245.76,92.39,92.5,476,476
EV2381,Tesla Model 3,BAT009,12,6042,6,16.8,20.19,412.21,195.57,92.84,93.8,475,475
EV2382,Tata Nexon EV,BAT024,85,84625,52,33.2,29.36,370.58,295.56,60,0,474,474
EV2383,BYD Atto 3,BAT042,29,33154,67,38.1,44.28,374.96,158.52,82.31,63.7,473,473
EV2384,Kia EV6,BAT022,24,13785,58,19.1,39.37,370.56,195.83,80.59,58.8,472,472
EV2385,Hyundai Kona EV,BAT009,30,48256,21,53.6,37.02,379.84,167.41,91.4,89.7,471,471
EV2386,MG ZS EV,BAT009,7,10401,27,49.5,30.36,363.85,143.04,93.8,96.6,470,470
EV2387,BYD Atto 3,BAT025,86,112725,12,43.7,31.03,368.86,106.59,60,0,469,469
EV2388,Mahindra XUV400,BAT037,49,54945,64,37.4,42.09,390.02,277.91,61.33,3.8,468,468
EV2389,Nissan Leaf,BAT007,51,97487,62,63.7,25.41,413.45,140.64,78.99,54.3,467,467
EV2390,Kia EV6,BAT009,42,74768,24,59.3,34.25,405.54,214.39,80.47,58.5,466,466
EV2391,BMW i4,BAT031,48,65281,48,45.3,35.44,392.85,110.54,86.53,75.8,465,465
EV2392,Audi e-tron,BAT036,84,58284,67,23.1,27.69,374.55,179.17,60,0,464,464
EV2393,Tata Nexon EV,BAT037,58,78546,63,45.1,26.32,391.84,177.18,76.12,46.1,463,463
EV2394,Kia EV6,BAT044,34,58285,53,57.1,21.64,401.29,299.57,88.08,80.2,462,462
EV2395,Hyundai Kona EV,BAT029,92,130489,28,47.3,24.8,400.96,147.4,68.16,23.3,461,461
EV2396,BMW i4,BAT016,44,74242,20,56.2,22.59,354.31,297.48,86.36,75.3,460,460
EV2397,Mahindra XUV400,BAT036,65,66133,66,33.9,25.39,383.02,228,60,0,459,459
EV2398,Hyundai Kona EV,BAT048,16,25460,5,53,27.67,403.61,264.75,92.15,91.9,458,458
EV2399,MG ZS EV,BAT015,19,19807,10,34.7,37.29,364.31,126.12,85.83,73.8,457,457
EV2400,Mahindra XUV400,BAT005,1,909,51,30.3,21.02,390.16,264.97,97.69,107.7,737,737
EV2401,Kia EV6,BAT001,23,36003,42,52.2,28.09,406.24,162.95,86.33,75.2,736,736
EV2402,MG ZS EV,BAT008,42,28405,57,22.5,35.94,355.54,189.07,77.13,48.9,735,735
EV2403,Tata Nexon EV,BAT029,63,114310,49,60.5,24.96,393.4,167.26,73.91,39.7,734,734
EV2404,Mahindra XUV400,BAT024,42,25153,33,20,44.88,414.6,276.04,73.1,37.4,733,733
EV2405,Hyundai Kona EV,BAT036,85,47726,13,18.7,33.4,417.09,119.34,60,0,732,732
EV2406,MG ZS EV,BAT002,89,143805,5,53.9,37.8,352.97,150.35,80.07,57.3,731,731
EV2407,MG ZS EV,BAT037,57,102671,69,60,35.37,391.25,179.41,60,0,730,730
EV2408,Hyundai Kona EV,BAT029,80,111725,45,46.6,42.97,389.83,124.82,76.63,47.5,729,729
EV2409,Hyundai Kona EV,BAT039,76,151249,17,66.3,24.48,352.93,171.81,60.72,2.1,728,728
EV2410,Tesla Model 3,BAT023,35,62782,68,59.8,37.52,390.52,234.9,79.21,54.9,727,727
EV2411,BYD Atto 3,BAT021,69,92788,56,44.8,23.89,383.41,152.05,60,0,726,726
EV2412,MG ZS EV,BAT030,68,72583,17,35.6,22.76,355.15,226.83,60,0,725,725
EV2413,BMW i4,BAT023,48,87812,70,61,26.9,389.84,227.14,65.3,15.1,724,724
EV2414,Hyundai Kona EV,BAT022,10,8833,59,29.4,36.86,373.35,234.63,93.64,96.1,723,723
EV2415,Tata Nexon EV,BAT017,42,79311,21,62.9,35.64,387.87,156.71,75.57,44.5,722,722
EV2416,Kia EV6,BAT022,23,30190,40,43.8,28.7,386.86,171.1,84.69,70.5,721,721
EV2417,MG ZS EV,BAT036,84,91235,45,36.2,27.86,418.51,156.74,60,0,720,720
EV2418,BMW i4,BAT010,48,72889,33,50.6,22.99,350.33,272.35,77.29,49.4,719,719
EV2419,BYD Atto 3,BAT035,51,81747,49,53.4,29.6,363.55,183.49,62.23,6.4,718,718
EV2420,Mahindra XUV400,BAT006,62,111804,51,60.1,28.12,370,142.74,74,40,717,717
EV2421,Tesla Model 3,BAT034,58,112599,42,64.7,42.1,381.38,160.2,86.57,75.9,716,716
EV2422,Mahindra XUV400,BAT036,8,14564,65,60.7,41.77,387.14,158.31,94.87,99.6,715,715
EV2423,Tesla Model 3,BAT033,22,20466,42,31,31,362.58,285.19,83.1,66,714,714
EV2424,Hyundai Kona EV,BAT028,80,151471,32,63.1,30.59,364.02,178.31,60,0,713,713
EV2425,Nissan Leaf,BAT027,27,16348,30,20.2,28.54,411.08,248.05,78.8,53.7,712,712
EV2426,BYD Atto 3,BAT024,84,84623,50,33.6,39.84,365.84,298.61,60,0,711,711
EV2427,MG ZS EV,BAT042,23,45815,9,66.4,29.58,355.16,107.79,88.18,80.5,710,710
EV2428,Mahindra XUV400,BAT041,63,121413,32,64.2,44.39,368.41,231.3,62.97,8.5,709,709
EV2429,Nissan Leaf,BAT014,27,28516,49,35.2,34.69,352.86,285.4,92.88,93.9,708,708
EV2430,Kia EV6,BAT007,83,108962,20,43.8,22.48,384.85,130.29,60,0,707,707
EV2431,BMW i4,BAT017,27,51667,29,63.8,22.69,387.03,130.66,86.44,75.5,706,706
EV2432,Nissan Leaf,BAT033,69,127650,26,61.7,28.78,417.39,186.89,82.95,65.6,705,705
EV2433,Tesla Model 3,BAT047,77,116552,61,50.5,28.36,350.25,105.06,66.74,19.3,704,704
EV2434,Nissan Leaf,BAT043,53,92049,50,57.9,20.41,389.18,156.84,60.56,1.6,703,703
EV2435,Mahindra XUV400,BAT042,69,86523,53,41.8,34.35,419,182.03,77.46,49.9,702,702
EV2436,BMW i4,BAT018,93,49908,16,17.9,39.57,395.57,263.61,60,0,701,701
EV2437,Mahindra XUV400,BAT011,32,30216,36,31.5,24.23,359.45,264.35,85.75,73.6,700,700
EV2438,Nissan Leaf,BAT015,16,30523,54,63.6,27.14,357.01,100.39,85.9,74,699,699
EV2439,BYD Atto 3,BAT022,44,56005,61,42.4,32.8,402.12,255.36,76.19,46.3,698,698
EV2440,Tata Nexon EV,BAT047,8,4529,22,18.9,29.32,363.46,261.58,97.33,106.7,697,697
EV2441,Tesla Model 3,BAT018,89,135054,8,50.6,32.74,362.41,107.84,69.02,25.8,696,696
EV2442,Tata Nexon EV,BAT043,10,5338,54,17.8,22.36,359.56,108.99,90.83,88.1,695,695
EV2443,BMW i4,BAT018,77,75971,64,32.9,43.53,412.61,139.13,63.87,11.1,694,694
EV2444,Mahindra XUV400,BAT034,25,23433,64,31.2,35.15,381.71,196.05,88.16,80.5,693,693
EV2445,Tata Nexon EV,BAT016,66,122984,41,62.1,21.93,415.54,238,63.04,8.7,692,692
EV2446,BYD Atto 3,BAT048,64,126503,28,65.9,33.08,376.13,286.51,60,0,691,691
EV2447,BMW i4,BAT009,57,100997,42,59.1,23.18,394.63,246.75,60,0,690,690
EV2448,BMW i4,BAT048,16,13088,16,27.3,37.39,370.32,108.25,93.51,95.7,689,689
EV2449,Kia EV6,BAT041,72,108435,19,50.2,38.96,374.34,179.2,60,0,688,688
EV2450,BMW i4,BAT015,96,118099,31,41,23.44,385.17,188.97,76.72,47.8,687,687
EV2451,Audi e-tron,BAT002,67,126562,43,63,34.46,350.3,288.24,83.14,66.1,686,686
EV2452,Nissan Leaf,BAT002,52,84819,33,54.4,29.85,361.91,254.55,60,0,685,685
EV2453,Mahindra XUV400,BAT050,83,70394,48,28.3,42.75,361.76,230.01,60.15,0.4,684,684
EV2454,BYD Atto 3,BAT050,44,68755,32,52.1,33.63,414.19,203.64,66.42,18.3,683,683
EV2455,Tesla Model 3,BAT013,31,33000,28,35.5,33.44,370.57,143.23,75.21,43.5,682,682
EV2456,Tata Nexon EV,BAT029,79,129260,54,54.5,32.93,413.49,109.12,79.15,54.7,681,681
EV2457,BYD Atto 3,BAT030,6,9371,68,52.1,32.12,377.75,222.97,93.62,96.1,680,680
EV2458,Nissan Leaf,BAT016,82,54287,35,22.1,26.83,413.02,213.56,64.06,11.6,679,679
EV2459,MG ZS EV,BAT006,25,16387,61,21.8,23.34,367.98,192.42,80.63,58.9,678,678
EV2460,Hyundai Kona EV,BAT010,74,38064,29,17.1,36.15,415.03,205.18,60,0,705,705
EV2461,Audi e-tron,BAT040,58,60442,46,34.7,37.23,370.27,253.75,60,0,704,704
EV2462,Hyundai Kona EV,BAT034,64,56930,27,29.7,22.66,399.43,149.3,62.13,6.1,703,703
EV2463,Mahindra XUV400,BAT049,22,18424,37,27.9,20.93,381.59,130.17,81.29,60.8,702,702
EV2464,Kia EV6,BAT032,28,14126,36,16.8,35.42,413.42,172.03,85.22,72.1,701,701
EV2465,Mahindra XUV400,BAT017,95,100405,39,35.2,22.38,386.87,129.39,60,0,700,700
EV2466,Nissan Leaf,BAT025,95,155028,42,54.4,37.04,377.64,247.68,72.97,37.1,699,699
EV2467,Nissan Leaf,BAT004,61,85101,38,46.5,43.33,371.25,277.71,60,0,698,698
EV2468,Hyundai Kona EV,BAT017,67,60851,36,30.3,34.75,400.21,279.69,71.1,31.7,697,697
EV2469,MG ZS EV,BAT022,50,79625,49,53.1,31.7,376.43,140.24,69.47,27.1,696,696
EV2470,Audi e-tron,BAT027,17,14484,19,28.4,26.76,391.71,218.29,85.99,74.3,695,695
EV2471,Nissan Leaf,BAT010,40,32754,25,27.3,21.62,365.25,170.24,88.07,80.2,694,694
EV2472,BYD Atto 3,BAT037,8,10967,49,45.7,33.22,388.05,111.19,94.83,99.5,693,693
EV2473,Tata Nexon EV,BAT038,61,72253,9,39.5,30.7,397.29,238.31,60,0,692,692
EV2474,Tata Nexon EV,BAT022,74,66601,29,30,42.04,403.02,202.53,67.34,21,691,691
EV2475,Tata Nexon EV,BAT009,87,69387,67,26.6,22.09,412.73,140.21,60,0,690,690
EV2476,BYD Atto 3,BAT039,71,85370,15,40.1,38.99,405.69,220.18,60,0,689,689
EV2477,Tata Nexon EV,BAT035,9,14904,8,55.2,40.14,387.72,174.34,96.59,104.5,688,688
EV2478,Mahindra XUV400,BAT009,50,54064,61,36,40,380.81,252.8,79.22,54.9,687,687
EV2479,Audi e-tron,BAT021,20,11131,14,18.6,20.47,387.43,295.17,88.14,80.4,686,686
EV2480,Audi e-tron,BAT015,88,91461,65,34.6,27.55,387.15,169.16,60,0,685,685
EV2481,Kia EV6,BAT024,11,15447,32,46.8,28.57,355.36,284.84,96.26,103.6,684,684
EV2482,Tesla Model 3,BAT031,96,152818,14,53.1,29.81,419.87,281.49,60,0,683,683
EV2483,Audi e-tron,BAT002,78,122797,51,52.5,35.14,384.12,176.96,60,0,682,682
EV2484,MG ZS EV,BAT042,20,38068,64,63.4,25.4,385.89,287.52,89.71,84.9,681,681
EV2485,Mahindra XUV400,BAT006,50,71174,28,47.4,33.85,366,222.7,88.06,80.2,680,680
EV2486,Tesla Model 3,BAT014,51,56001,34,36.6,32.02,355.64,115.04,85.73,73.5,679,679
EV2487,BMW i4,BAT047,74,118605,26,53.4,25.65,364.86,180.44,60,0,678,678
EV2488,Mahindra XUV400,BAT019,23,34539,7,50.1,29.28,360.71,179.78,85.71,73.5,677,677
EV2489,Mahindra XUV400,BAT037,26,30388,41,39,42.31,411.64,123.79,93.41,95.5,676,676
EV2490,Audi e-tron,BAT026,22,30132,17,45.7,33.23,390.62,268.18,93.79,96.5,675,675
EV2491,Hyundai Kona EV,BAT041,84,126289,36,50.1,30.49,383.55,243.36,60,0,674,674
EV2492,Tesla Model 3,BAT020,61,70444,43,38.5,44.32,361.33,206.71,60.13,0.4,673,673
EV2493,Audi e-tron,BAT016,87,138422,62,53,42.08,414.76,263.22,79.13,54.7,672,672
EV2494,Tata Nexon EV,BAT015,63,52558,50,27.8,25.52,414.44,101.9,60,0,671,671
EV2495,BYD Atto 3,BAT031,66,122924,43,62.1,23.25,384.05,235.86,60,0,670,670
EV2496,MG ZS EV,BAT016,41,27149,36,22.1,22.84,364.64,107.7,72.69,36.3,669,669
EV2497,BMW i4,BAT048,36,67054,9,62.1,43.72,410.73,114.72,71.41,32.6,668,668
EV2498,Tesla Model 3,BAT045,96,176357,43,61.2,22.22,408.55,132.69,64.4,12.6,667,667
EV2499,Nissan Leaf,BAT010,71,67752,60,31.8,25.57,405.03,148.77,63.78,10.8,666,666
EV2500,MG ZS EV,BAT040,91,145788,23,53.4,31.39,406.37,176.45,63.04,8.7,665,665
EV2501,Hyundai Kona EV,BAT014,30,37304,27,41.4,21.18,394.93,283.51,89.79,85.1,664,664
EV2502,Audi e-tron,BAT026,13,25370,42,65.1,40.76,410.59,273.71,90.69,87.7,663,663
EV2503,Mahindra XUV400,BAT034,15,18891,13,42,26.13,417.68,243.65,95.62,101.8,662,662
EV2504,Tata Nexon EV,BAT021,21,24785,43,39.3,26.03,387.38,284.5,86.96,77,661,661
EV2505,BYD Atto 3,BAT023,40,26229,69,21.9,28.8,376.9,195,75.9,45.4,660,660
EV2506,Nissan Leaf,BAT042,48,62932,58,43.7,30.13,387.1,125.51,73.01,37.2,659,659
EV2507,Tata Nexon EV,BAT029,52,80542,17,51.6,37.12,393.11,101.89,84.72,70.6,658,658
EV2508,Hyundai Kona EV,BAT009,92,50586,47,18.3,33.82,400.7,154.81,60,0,657,657
EV2509,Tata Nexon EV,BAT031,28,48973,57,58.3,25.48,391.99,178.81,87.49,78.5,656,656
EV2510,Tata Nexon EV,BAT043,90,64323,44,23.8,41.27,350.89,289.13,60,0,655,655
EV2511,Tesla Model 3,BAT021,64,120809,38,62.9,20.94,403.41,213.48,79.04,54.4,654,654
EV2512,Nissan Leaf,BAT009,65,49395,54,25.3,33.44,385.33,182.35,80.89,59.7,653,653
EV2513,BMW i4,BAT021,68,101716,55,49.9,36.15,382.26,234.91,61.56,4.5,652,652
EV2514,BMW i4,BAT027,94,79915,58,28.3,33,365.99,151.39,60,0,651,651
EV2515,MG ZS EV,BAT049,58,32408,33,18.6,28.41,413.66,272.79,65.71,16.3,650,650
EV2516,Mahindra XUV400,BAT010,30,27463,12,30.5,23.2,389.14,124.07,78.42,52.6,649,649
EV2517,Hyundai Kona EV,BAT037,15,18293,64,40.7,31.2,387.39,163.81,86.95,77,648,648
EV2518,Audi e-tron,BAT028,4,2158,6,18,27.67,387.48,164.31,97.56,107.3,647,647
EV2519,Nissan Leaf,BAT026,53,43173,51,27.2,38.16,351.76,209.54,65.3,15.1,646,646
EV2520,Kia EV6,BAT020,33,52712,37,53.2,38.12,351.97,201.48,89.84,85.3,755,755
EV2521,Mahindra XUV400,BAT033,11,10585,10,32.1,40.36,387.77,136.49,94.55,98.7,754,754
EV2522,Tata Nexon EV,BAT005,86,63946,23,24.8,37.19,400.12,129.13,60,0,753,753
EV2523,Nissan Leaf,BAT028,32,34220,36,35.6,23,398.04,207.43,88.27,80.8,752,752
EV2524,MG ZS EV,BAT040,69,108941,18,52.6,24.16,373.57,170.71,60,0,751,751
EV2525,Kia EV6,BAT048,42,49725,60,39.5,30.95,352.35,289.83,83.76,67.9,750,750
EV2526,BYD Atto 3,BAT016,43,80795,25,62.6,28.25,412.24,143.42,77.13,48.9,749,749
EV2527,Tata Nexon EV,BAT003,62,77885,25,41.9,44.77,395.46,109.37,60,0,748,748
EV2528,Mahindra XUV400,BAT006,19,23898,51,41.9,36.72,385.11,200.35,93.11,94.6,747,747
EV2529,Tesla Model 3,BAT001,96,143812,33,49.9,40.93,393.59,129.98,60,0,746,746
EV2530,BYD Atto 3,BAT001,93,126986,55,45.5,28.54,418.38,259.7,60,0,745,745
EV2531,Tata Nexon EV,BAT024,63,88875,12,47,30.94,405.56,214.16,60,0,744,744
EV2532,BYD Atto 3,BAT018,41,29038,48,23.6,33.29,357.66,272.46,77.13,48.9,743,743
EV2533,Tesla Model 3,BAT046,40,21899,37,18.2,25.49,400.16,249.71,79.64,56.1,742,742
EV2534,Hyundai Kona EV,BAT050,65,33270,66,17.1,31.47,395.51,162.72,60.14,0.4,741,741
EV2535,Kia EV6,BAT023,31,39025,44,42,27.59,375.79,113.67,76.32,46.6,740,740
EV2536,Nissan Leaf,BAT048,83,98689,49,39.6,29.76,379.77,234.26,60,0,739,739
EV2537,Tesla Model 3,BAT006,88,131173,10,49.7,44.67,371.07,164.91,60,0,738,738
EV2538,Mahindra XUV400,BAT037,65,129951,36,66.6,27.94,366.55,114.59,60,0,737,737
EV2539,Kia EV6,BAT024,12,14323,12,39.8,42.01,407.1,241.92,92.1,91.7,736,736
EV2540,Audi e-tron,BAT029,56,40378,44,24,31.53,367.05,279.9,84.73,70.7,735,735
EV2541,Nissan Leaf,BAT028,52,28362,58,18.2,37.65,384.35,109.87,86.71,76.3,734,734
EV2542,MG ZS EV,BAT048,63,48448,36,25.6,20.99,377.51,271.65,60,0,733,733
EV2543,Audi e-tron,BAT003,77,52068,7,22.5,37.61,355.94,218.53,60,0,732,732
EV2544,Tesla Model 3,BAT002,22,31570,18,47.8,21.38,415.77,189.04,82.18,63.4,731,731
EV2545,Audi e-tron,BAT036,65,111156,30,57,31.36,397.67,106.08,60.89,2.5,730,730
EV2546,Audi e-tron,BAT045,26,45470,42,58.3,32.57,366.6,221.55,84.15,69,729,729
EV2547,Tesla Model 3,BAT006,75,38066,22,16.9,38.24,398.38,265.2,79.13,54.7,728,728
EV2548,Tata Nexon EV,BAT026,88,60237,23,22.8,20.89,399.9,190.75,77.77,50.8,727,727
EV2549,Kia EV6,BAT040,95,50749,70,17.8,28.23,408.99,277.4,75.47,44.2,726,726
EV2550,Tesla Model 3,BAT025,93,71622,49,25.7,40.49,357.68,240.35,60,0,725,725
EV2551,Audi e-tron,BAT026,47,67865,26,48.1,31.54,418.49,291.72,79.07,54.5,724,724
EV2552,MG ZS EV,BAT009,41,80884,32,65.8,22.88,397.91,134.1,74.87,42.5,723,723
EV2553,BYD Atto 3,BAT045,29,34579,12,39.7,34.04,362.6,293.88,80.28,57.9,722,722
EV2554,Audi e-tron,BAT004,3,3237,17,36,30.41,370.89,180.05,97.11,106,721,721
EV2555,MG ZS EV,BAT049,6,6883,11,38.2,30.71,398.65,249.13,97.1,106,720,720
EV2556,Tata Nexon EV,BAT035,39,44977,55,38.4,27.08,371.12,115.91,81.26,60.7,719,719
EV2557,Nissan Leaf,BAT038,81,135942,53,55.9,38.76,396.53,257.42,72.07,34.5,718,718
EV2558,BMW i4,BAT024,11,9330,19,28.3,37.14,392.5,279.46,93.48,95.7,717,717
EV2559,Audi e-tron,BAT035,19,18061,49,31.7,24.17,417.18,265.95,86.76,76.5,716,716
EV2560,Hyundai Kona EV,BAT020,58,112501,58,64.7,24.51,393.67,245.32,80.72,59.2,715,715
EV2561,Tesla Model 3,BAT008,2,2974,38,49.6,30.79,398.71,148.61,97.31,106.6,714,714
EV2562,Mahindra XUV400,BAT003,75,135839,22,60.4,30.24,360.67,106.35,62.57,7.3,713,713
EV2563,Tata Nexon EV,BAT015,61,119163,62,65.1,41.76,397.1,250.57,74.16,40.5,712,712
EV2564,BMW i4,BAT008,38,25097,39,22,34.27,355.71,120.23,69.09,26,711,711
EV2565,MG ZS EV,BAT006,2,3806,30,63.4,26.03,356.82,220.28,98.25,109.3,710,710
EV2566,Hyundai Kona EV,BAT018,48,35199,33,24.4,39.9,397.43,144.93,67.76,22.2,709,709
EV2567,Audi e-tron,BAT016,40,49646,43,41.4,26.08,381.54,262.9,74.22,40.6,708,708
EV2568,Hyundai Kona EV,BAT029,41,73959,50,60.1,26.54,394.89,174.34,86.69,76.3,707,707
EV2569,Mahindra XUV400,BAT024,92,179795,9,65.1,40.85,401.34,203.32,60,0,706,706
EV2570,Tesla Model 3,BAT005,40,46946,18,39.1,22.95,398.73,194,80.9,59.7,705,705
EV2571,Audi e-tron,BAT015,67,82482,17,41,26.03,362.65,113.54,60,0,704,704
EV2572,Audi e-tron,BAT016,32,18292,53,19.1,28.94,407.41,226.1,87.46,78.5,703,703
EV2573,BMW i4,BAT012,92,162733,57,59,23.02,364.43,264.78,78.36,52.5,702,702
EV2574,Tata Nexon EV,BAT040,67,43337,22,21.6,33.63,399.22,135.05,73.06,37.3,701,701
EV2575,Tata Nexon EV,BAT049,40,25278,15,21.1,39.73,405.31,268.54,83.12,66.1,700,700
EV2576,Audi e-tron,BAT035,38,50026,42,43.9,25.46,352.93,186.67,90.21,86.3,699,699
EV2577,Audi e-tron,BAT050,16,16161,54,33.7,21.64,380.37,242.27,89.13,83.2,698,698
EV2578,Tata Nexon EV,BAT004,64,84783,47,44.2,28.9,397.31,203.62,85,71.4,697,697
EV2579,BMW i4,BAT037,23,18667,50,27.1,37.18,414.04,209.95,89.42,84.1,696,696
EV2580,Mahindra XUV400,BAT032,49,47102,17,32,22.38,395.21,296.56,85.45,72.7,643,643
EV2581,Tesla Model 3,BAT014,51,46871,6,30.6,41.58,361.17,124.64,67.63,21.8,642,642
EV2582,Tata Nexon EV,BAT035,91,90500,44,33.2,33.44,412.96,237.31,60,0,641,641
EV2583,Tata Nexon EV,BAT046,7,3938,9,18.8,21.81,355.2,183.26,96.84,105.3,640,640
EV2584,MG ZS EV,BAT026,48,73068,17,50.7,29.02,356.21,158.35,82.91,65.5,639,639
EV2585,Kia EV6,BAT018,21,26045,69,41.3,24.74,396.49,171.4,87.32,78.1,638,638
EV2586,Kia EV6,BAT010,14,26099,54,62.1,21.82,408.18,138.78,88.74,82.1,637,637
EV2587,Audi e-tron,BAT007,59,60371,21,34.1,36.5,383.49,207.66,75.51,44.3,636,636
EV2588,Hyundai Kona EV,BAT019,65,107728,36,55.2,34.15,361.48,176.55,60,0,635,635
EV2589,Audi e-tron,BAT038,43,63663,11,49.4,36.95,415.89,144.13,81.1,60.3,634,634
EV2590,Kia EV6,BAT017,79,125186,23,52.8,25.64,368.72,181.79,60,0,633,633
EV2591,Tesla Model 3,BAT039,80,73202,60,30.5,42.43,403.24,171.39,69.92,28.3,632,632
EV2592,Audi e-tron,BAT017,45,73152,22,54.2,32.37,415.62,123.11,85.07,71.6,631,631
EV2593,BYD Atto 3,BAT017,36,48660,52,45.1,41.71,372.95,184.93,90.71,87.7,630,630
EV2594,Mahindra XUV400,BAT040,18,13360,46,24.7,38.85,402.87,106.63,92.33,92.4,629,629
EV2595,Nissan Leaf,BAT013,64,65216,36,34,28.45,384.78,119.2,81.72,62.1,628,628
EV2596,Nissan Leaf,BAT044,59,81687,46,46.2,41.31,410.14,204.96,66.94,19.8,627,627
EV2597,BMW i4,BAT006,13,21254,13,54.5,22.4,400.75,239.22,91.86,91,626,626
EV2598,Tata Nexon EV,BAT043,75,53853,39,23.9,42.85,350.78,106.8,60,0,625,625
EV2599,Nissan Leaf,BAT025,90,57244,31,21.2,29.84,406.29,200.57,60,0,624,624
EV2600,Hyundai Kona EV,BAT036,56,105520,18,62.8,37.45,388.08,203.49,65.95,17,623,623
EV2601,Tesla Model 3,BAT030,77,142224,15,61.6,22.8,401.81,215.45,66.29,18,622,622
EV2602,BMW i4,BAT045,31,37391,45,40.2,43.02,412.75,227.63,74.68,41.9,621,621
EV2603,Kia EV6,BAT026,53,61041,7,38.4,28.35,360.94,281.87,79.7,56.3,620,620
EV2604,Hyundai Kona EV,BAT022,78,108581,13,46.4,43.55,354.54,224.22,60,0,619,619
EV2605,Nissan Leaf,BAT022,64,70591,9,36.8,34.33,411.49,213.77,60,0,618,618
EV2606,Hyundai Kona EV,BAT005,74,78166,26,35.2,37.52,375.76,233.68,62.17,6.2,617,617
EV2607,BMW i4,BAT030,90,68429,28,25.3,26.83,356.88,127.71,60,0,616,616
EV2608,Tesla Model 3,BAT024,93,130356,29,46.7,36.02,373.08,121.85,72.59,36,615,615
EV2609,Mahindra XUV400,BAT039,37,37783,27,34,22.82,368.27,254.83,76.25,46.4,614,614
EV2610,BYD Atto 3,BAT014,83,84892,31,34.1,25.96,405.62,245.75,68.68,24.8,613,613
EV2611,Tesla Model 3,BAT030,20,19391,24,32.3,38.58,400.48,243.16,89.4,84,612,612
EV2612,MG ZS EV,BAT027,46,24714,14,17.9,26.51,396.4,102.09,66.2,17.7,611,611
EV2613,Audi e-tron,BAT028,42,36292,60,28.8,26.49,376.81,267.26,65.49,15.7,610,610
EV2614,BMW i4,BAT022,49,55619,41,37.8,26.42,395.18,158.1,78.09,51.7,609,609
EV2615,Mahindra XUV400,BAT022,17,28463,32,55.8,30.48,397.27,101.91,90.99,88.5,608,608
EV2616,BMW i4,BAT050,50,37362,50,24.9,44.44,368.04,274.95,71.77,33.6,607,607
EV2617,Kia EV6,BAT019,75,52771,56,23.5,27.03,416.35,211.76,60.21,0.6,606,606
EV2618,Hyundai Kona EV,BAT044,38,51831,17,45.5,27.56,385.57,183.92,71.88,33.9,605,605
EV2619,Tata Nexon EV,BAT014,38,30161,22,26.5,34.78,378.69,210.56,73.15,37.6,604,604
EV2620,Tesla Model 3,BAT044,60,67003,12,37.2,42.11,364.18,266.28,85.91,74,603,603
